step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
540,CASH_OUT,342970.95,C1947443919,342970.95,0.0,C1241262856,660948.23,1003919.18,1
540,CASH_OUT,3707342.38,C633635438,3707342.38,0.0,C1640217168,558618.2,4265960.58,1
540,TRANSFER,3707342.38,C374837876,3707342.38,0.0,C369028557,0.0,0.0,1
541,CASH_OUT,2629417.41,C903487655,2629417.41,0.0,C1853529603,0.0,2629417.41,1
541,TRANSFER,107320.81,C216622685,107320.81,0.0,C937316720,0.0,0.0,1
541,CASH_OUT,108755.28,C558746350,108755.28,0.0,C48282627,27775.23,136530.51,1
541,TRANSFER,108755.28,C172956459,108755.28,0.0,C249062179,0.0,0.0,1
541,TRANSFER,10000000.0,C127338416,12629417.41,2629417.41,C10331994,0.0,0.0,1
541,CASH_OUT,10000000.0,C430326245,10000000.0,0.0,C264263365,0.0,10000000.0,1
541,TRANSFER,2629417.41,C784365883,2629417.41,0.0,C56816688,0.0,0.0,1
541,CASH_OUT,107320.81,C1750249599,107320.81,0.0,C1535674446,289571.44,396892.25,1
541,CASH_OUT,5512595.16,C1173792039,5512595.16,0.0,C1068264990,201581.65,5714176.82,1
541,TRANSFER,5512595.16,C866940482,5512595.16,0.0,C439777309,0.0,0.0,1
541,TRANSFER,3297243.38,C411433616,3297243.38,0.0,C1948800216,0.0,0.0,1
541,CASH_OUT,3297243.38,C1395197193,3297243.38,0.0,C1975481357,22757.65,3320001.02,1
542,CASH_OUT,5166393.44,C1354111086,5166393.44,0.0,C1655452584,0.0,5166393.44,1
542,TRANSFER,1068398.61,C319313160,1068398.61,0.0,C1921029903,0.0,0.0,1
542,CASH_OUT,1068398.61,C755809826,1068398.61,0.0,C411670460,0.0,1068398.61,1
542,TRANSFER,5166393.44,C1707763066,5166393.44,0.0,C190447545,0.0,0.0,1
542,CASH_OUT,161804.68,C1155447996,161804.68,0.0,C500475172,22621.89,184426.57,1
542,CASH_OUT,191106.83,C777594794,0.0,0.0,C300166425,1227865.99,1418972.82,0
542,CASH_OUT,163916.17,C1142912079,52191.0,0.0,C535989361,1992883.9,2156800.07,0
542,TRANSFER,380730.35,C1171384100,29043.66,0.0,C1203316918,2818179.15,3198909.5,0
542,CASH_OUT,60133.85,C857266238,0.0,0.0,C1918430385,1389933.18,1450067.03,0
542,TRANSFER,161804.68,C2086074232,161804.68,0.0,C1381867054,0.0,0.0,1
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1
542,TRANSFER,698620.41,C800670201,9184.0,0.0,C439259569,0.0,698620.41,0
542,TRANSFER,7469051.14,C88290164,7469051.14,0.0,C161940442,0.0,0.0,1
542,CASH_IN,102173.49,C2055624338,196059.0,298232.49,C1624171195,39416.65,0.0,0
542,TRANSFER,736521.51,C946502860,736521.51,0.0,C906453078,0.0,0.0,1
542,CASH_OUT,736521.51,C2022182585,736521.51,0.0,C618622080,77874.55,814396.06,1
542,CASH_IN,82458.96,C1767974474,710959.1,793418.07,C2103557953,605125.37,522666.41,0
542,CASH_IN,149542.73,C1577320733,101004.0,250546.73,C484254948,786518.18,636975.46,0
542,PAYMENT,29547.94,C140084042,78082.12,48534.18,M1609944747,0.0,0.0,0
542,CASH_IN,96048.61,C1183060019,12529.0,108577.61,C755935841,4507463.99,4411415.38,0
542,CASH_IN,80513.86,C339193271,30762.0,111275.86,C251966229,10989742.98,10909229.12,0
542,CASH_IN,278401.38,C949591847,32775.28,311176.66,C741749837,1951827.4,1673426.02,0
542,CASH_IN,105828.83,C867389446,31976.0,137804.83,C63087376,825752.39,719923.56,0
542,CASH_IN,387223.75,C485830801,1810744.41,2197968.16,C128023872,602082.8,214859.05,0
542,PAYMENT,9087.14,C1986506316,167120.69,158033.55,M91088199,0.0,0.0,0
542,CASH_IN,94101.86,C790553432,44.0,94145.86,C1203492782,305713.01,211611.16,0
542,CASH_OUT,240785.91,C1982471539,0.0,0.0,C37731659,2562767.69,2803553.6,0
542,CASH_OUT,199085.34,C226828213,15274.0,0.0,C66580924,397173.46,596258.8,0
542,CASH_OUT,33439.51,C136110760,84961.38,51521.87,C1128064737,1586508.03,1619947.54,0
542,CASH_OUT,97125.14,C2087788540,25708.0,0.0,C1030195541,1967319.8,2064444.94,0
542,PAYMENT,14360.66,C1604454546,965.0,0.0,M366357252,0.0,0.0,0
542,PAYMENT,53104.89,C144876636,25622.0,0.0,M998376283,0.0,0.0,0
542,CASH_OUT,288273.9,C1838149901,273580.82,0.0,C939582088,1927736.17,2216010.07,0
542,PAYMENT,22512.3,C662975518,71.0,0.0,M573055839,0.0,0.0,0
542,PAYMENT,27078.29,C297867102,341670.0,314591.71,M749275184,0.0,0.0,0
542,TRANSFER,1252667.39,C1623262732,13244.0,0.0,C623725422,0.0,1252667.39,0
542,PAYMENT,32242.48,C1720118247,135499.0,103256.52,M584788213,0.0,0.0,0
542,PAYMENT,18583.46,C1261338111,1339.0,0.0,M1178938159,0.0,0.0,0
542,PAYMENT,13532.85,C843648043,99848.0,86315.15,M934564057,0.0,0.0,0
542,PAYMENT,24326.97,C1849722844,25069.0,742.03,M1200167443,0.0,0.0,0
542,PAYMENT,2779.71,C63681179,0.0,0.0,M2063647183,0.0,0.0,0
543,CASH_OUT,2558618.27,C2020129633,2558618.27,0.0,C1104272087,13626415.3,16185033.57,1
543,TRANSFER,2558618.27,C1229649217,2558618.27,0.0,C642148524,0.0,0.0,1
543,TRANSFER,57204.07,C2080854887,57204.07,0.0,C2001477258,0.0,0.0,1
543,TRANSFER,74436.56,C694879733,74436.56,0.0,C1164535816,0.0,0.0,1
543,CASH_OUT,74436.56,C1022475357,74436.56,0.0,C1086411656,201151.33,275587.89,1
543,CASH_OUT,57204.07,C947854102,57204.07,0.0,C149021692,2726027.96,2783232.03,1
544,DEBIT,5484.73,C1134503093,104434.0,98949.27,C1661052359,261532.87,267017.6,0
544,TRANSFER,189415.95,C242762329,0.0,0.0,C1940490361,2198016.61,2387432.57,0
544,CASH_OUT,210215.75,C126326908,9311.0,0.0,C939289815,0.0,210215.75,0
544,CASH_OUT,135160.72,C1077471148,0.0,0.0,C1978035674,4636279.33,4771440.05,0
544,CASH_OUT,143522.36,C1949338795,11787.0,0.0,C2059129568,372159.03,515681.39,0
544,CASH_IN,427517.58,C1790872104,2018783.45,2446301.03,C1908774330,668286.55,240768.97,0
544,CASH_IN,406044.31,C2007495421,5325105.56,5731149.87,C1902717635,1780966.46,1374922.15,0
544,CASH_IN,47514.49,C2045974297,5523932.54,5571447.03,C2088901585,75914.71,28400.22,0
544,CASH_OUT,241539.29,C1745817161,44.0,0.0,C1553903770,0.0,241539.29,0
544,TRANSFER,728877.32,C1509365520,0.0,0.0,C507077205,1043605.2,1772482.52,0
544,CASH_IN,54237.38,C1755137836,51579.0,105816.38,C1095949037,275496.36,221258.99,0
544,CASH_IN,135471.35,C2106001805,1162000.35,1297471.7,C1751404585,290704.27,155232.92,0
544,CASH_IN,74943.64,C918488561,1331956.6,1406900.24,C1488706753,1036961.24,962017.6,0
544,CASH_OUT,261502.24,C586161770,10683.0,0.0,C1479578064,791689.8,1053192.05,0
544,CASH_IN,346783.81,C2002845406,278056.0,624839.81,C922065267,3291836.27,2945052.46,0
544,CASH_IN,157684.46,C1845495612,11319692.6,11477377.07,C67956296,192102.67,34418.21,0
544,CASH_IN,42490.05,C1641100736,7811954.75,7854444.8,C1961606639,779167.41,736677.36,0
544,CASH_IN,200682.79,C149238485,2598256.11,2798938.89,C1879641610,528205.28,327522.49,0
544,CASH_IN,197487.3,C954230027,441455.0,638942.3,C1440477068,0.0,0.0,0
544,CASH_IN,103576.67,C1129067979,2005806.16,2109382.83,C1392846380,788389.48,684812.8,0
544,CASH_IN,205442.61,C1684789882,3685.0,209127.61,C1291581483,354214.15,148771.54,0
544,CASH_IN,86400.65,C2034354497,6026808.65,6113209.31,C298367138,441922.73,355522.08,0
544,CASH_IN,245901.27,C510726939,1020215.26,1266116.53,C531209252,249619.26,3717.99,0
544,TRANSFER,3458.6,C883760286,0.0,0.0,C109691115,143439.06,146897.66,0
544,PAYMENT,31672.94,C1099706169,0.0,0.0,M809321052,0.0,0.0,0
544,PAYMENT,8511.63,C1111751433,158716.56,150204.93,M1319470811,0.0,0.0,0
544,PAYMENT,1450.28,C476926664,0.0,0.0,M816284664,0.0,0.0,0
544,CASH_OUT,76600.51,C1632404028,0.0,0.0,C1795218545,147908.26,224508.77,0
544,TRANSFER,110314.25,C544614223,0.0,0.0,C660553520,117676.69,227990.94,0
544,PAYMENT,16089.52,C1525857677,0.0,0.0,M1724578427,0.0,0.0,0
544,TRANSFER,623916.62,C1840703225,0.0,0.0,C1558986091,662321.59,1286238.2,0
544,CASH_IN,146113.31,C1200364946,11072616.09,11218729.4,C1364542584,1009851.07,863737.76,0
544,CASH_OUT,57.82,C280077884,0.0,0.0,C343955408,15524.14,15581.96,0
544,CASH_OUT,76036.4,C1132665630,0.0,0.0,C2108154344,754121.81,830158.21,0
544,CASH_OUT,191493.65,C469224797,39007.0,0.0,C1490133452,60925.31,252418.96,0
544,PAYMENT,13362.03,C1302283264,0.0,0.0,M329863566,0.0,0.0,0
544,PAYMENT,23657.34,C94805654,79240.87,55583.53,M1750148474,0.0,0.0,0
544,PAYMENT,7437.5,C1391259377,0.0,0.0,M1725258531,0.0,0.0,0
544,PAYMENT,9528.09,C858606441,0.0,0.0,M1697989601,0.0,0.0,0
544,PAYMENT,19284.88,C1379970881,0.0,0.0,M772051860,0.0,0.0,0
544,CASH_OUT,242546.23,C900001882,0.0,0.0,C1174898453,1854091.72,2096637.95,0
544,CASH_OUT,89615.16,C1759572831,829.0,0.0,C892080876,0.0,89615.16,0
544,CASH_OUT,144224.16,C640415890,0.0,0.0,C1610850726,6570738.92,6714963.08,0
544,CASH_OUT,243965.08,C875984945,198541.0,0.0,C1998908275,555896.7,799861.78,0
544,CASH_OUT,141195.99,C2028281667,20926.0,0.0,C902789610,0.0,141195.99,0
544,PAYMENT,13056.2,C1577203135,538808.88,525752.68,M442102046,0.0,0.0,0
544,TRANSFER,1435298.47,C1134089767,20375.0,0.0,C885084601,882661.53,2317960.0,0
544,TRANSFER,154428.42,C452298011,0.0,0.0,C174448612,862827.59,1017256.01,0
544,CASH_OUT,244924.08,C2120359186,0.0,0.0,C1379893900,795077.88,1040001.96,0
544,CASH_OUT,118514.39,C1976134496,0.0,0.0,C725562981,558278.93,676793.32,0
544,CASH_OUT,93060.84,C926510633,8010.0,0.0,C2007720621,766290.77,859351.6,0
544,CASH_OUT,244780.49,C1173223093,167759.0,0.0,C960253018,855705.32,1100485.81,0
544,CASH_OUT,188701.21,C1103806888,560.0,0.0,C2105752634,0.0,188701.21,0
544,CASH_OUT,48077.84,C381116107,4213.0,0.0,C2042150475,385012.58,433090.41,0
544,PAYMENT,88572.05,C1878723482,0.0,0.0,M1188508808,0.0,0.0,0
544,PAYMENT,7942.25,C1167819189,128495.84,120553.6,M733491332,0.0,0.0,0
544,CASH_OUT,19024.12,C1601370086,0.0,0.0,C1409167430,180292.56,199316.68,0
544,PAYMENT,10117.34,C997604147,0.0,0.0,M703092322,0.0,0.0,0
544,PAYMENT,29590.01,C410263532,0.0,0.0,M448716390,0.0,0.0,0
544,PAYMENT,25465.39,C466994580,29833.84,4368.46,M675148245,0.0,0.0,0
544,TRANSFER,115940.34,C87787759,0.0,0.0,C1578417320,7334735.6,7450675.94,0
544,PAYMENT,6964.9,C1741093552,62132.0,55167.1,M1146517709,0.0,0.0,0
544,PAYMENT,31550.45,C1708158890,0.0,0.0,M1118127258,0.0,0.0,0
544,CASH_OUT,24982.71,C652201921,103498.0,78515.29,C2004529251,768943.94,793926.64,0
544,PAYMENT,45353.09,C1902751677,0.0,0.0,M1300651829,0.0,0.0,0
544,CASH_OUT,171378.35,C586799455,243.0,0.0,C1826254001,0.0,171378.35,0
544,PAYMENT,30985.94,C523304699,19945.0,0.0,M2082553616,0.0,0.0,0
544,TRANSFER,412668.39,C1136118351,412668.39,0.0,C296079246,0.0,0.0,1
544,CASH_OUT,412668.39,C84071102,412668.39,0.0,C1576697216,1445047.47,1857715.86,1
544,TRANSFER,179997.78,C1298652940,179997.78,0.0,C2071037920,0.0,0.0,1
544,CASH_OUT,268712.75,C518800637,0.0,0.0,C286423757,451562.96,720275.71,0
544,CASH_OUT,69563.23,C143342796,0.0,0.0,C1013859188,10206075.33,10275638.56,0
544,CASH_OUT,179997.78,C1670239272,179997.78,0.0,C1954451827,55751.58,235749.36,1
544,TRANSFER,25473.11,C199245986,25473.11,0.0,C140137302,0.0,0.0,1
544,CASH_OUT,25473.11,C1593617762,25473.11,0.0,C55403746,4747.03,30220.14,1
544,CASH_OUT,256074.61,C1737958918,0.0,0.0,C1241327644,2072586.2,2328660.81,0
544,CASH_OUT,5157.26,C2027641878,55780.0,50622.74,C789976126,0.0,5157.26,0
544,CASH_OUT,39094.76,C385354534,20541.0,0.0,C479740887,21047.07,60141.82,0
545,PAYMENT,18602.85,C45848699,214856.0,196253.15,M61239251,0.0,0.0,0
545,PAYMENT,3670.49,C5462995,319544.14,315873.64,M351734287,0.0,0.0,0
545,PAYMENT,20492.2,C1112892882,0.0,0.0,M1228812324,0.0,0.0,0
545,CASH_OUT,63181.48,C1645207692,189566.0,126384.52,C1399692036,0.0,63181.48,0
545,TRANSFER,1189842.35,C1483524635,0.0,0.0,C1163875112,2754403.33,3944245.68,0
545,PAYMENT,12110.34,C592978744,94463.0,82352.66,M477914270,0.0,0.0,0
545,PAYMENT,6408.7,C257355746,0.0,0.0,M75089265,0.0,0.0,0
545,PAYMENT,7029.85,C2111407092,83183.0,76153.15,M715046008,0.0,0.0,0
545,PAYMENT,5480.95,C1771102358,126205.97,120725.02,M246926894,0.0,0.0,0
545,TRANSFER,519666.42,C1956328004,10837.0,0.0,C1270519814,0.0,519666.42,0
545,CASH_IN,157366.37,C519066170,99049.0,256415.37,C240203404,3898104.46,3740738.09,0
545,CASH_IN,211157.25,C873243184,916.0,212073.25,C2107285497,1970654.54,1759497.29,0
545,CASH_IN,199560.25,C1436504592,801.0,200361.25,C1075649711,42536.25,0.0,0
545,CASH_IN,100240.84,C460904038,17972.0,118212.84,C1256118424,2032650.31,1932409.47,0
545,CASH_IN,25677.17,C717968321,10399605.72,10425282.89,C73601648,150667.68,124990.51,0
545,CASH_OUT,197129.17,C233678600,0.0,0.0,C1125470811,392777.02,589906.18,0
545,PAYMENT,25118.28,C2124356885,342558.0,317439.72,M1164618728,0.0,0.0,0
545,PAYMENT,9894.13,C1804296814,0.0,0.0,M1661693526,0.0,0.0,0
545,PAYMENT,7802.7,C665767305,239737.81,231935.12,M2023207900,0.0,0.0,0
545,CASH_OUT,113569.97,C1041047294,0.0,0.0,C1909101247,706285.93,819855.9,0
545,PAYMENT,17661.51,C452892324,9297.0,0.0,M1086013533,0.0,0.0,0
545,PAYMENT,8369.72,C309489790,0.0,0.0,M1269101155,0.0,0.0,0
545,CASH_OUT,5401.41,C319764495,10646.78,5245.37,C349402684,538007.4,543408.81,0
545,PAYMENT,19590.45,C2059280712,0.0,0.0,M2024446943,0.0,0.0,0
545,PAYMENT,54256.47,C1643892642,68968.0,14711.53,M1431878117,0.0,0.0,0
545,PAYMENT,18297.38,C560143337,295625.44,277328.06,M677608250,0.0,0.0,0
545,CASH_OUT,285629.82,C563791380,0.0,0.0,C1701939671,877391.68,1163021.51,0
545,PAYMENT,48843.33,C1591585276,42538.0,0.0,M704201055,0.0,0.0,0
546,TRANSFER,1645056.71,C1167381413,0.0,0.0,C1609805600,4385029.85,6030086.57,0
546,TRANSFER,446916.47,C518398837,6112.0,0.0,C306656346,0.0,446916.47,0
546,CASH_OUT,142873.54,C1593919143,100088.0,0.0,C1031157322,5100001.88,5242875.42,0
546,TRANSFER,24773.86,C1068269457,24773.86,0.0,C746567344,0.0,0.0,1
546,CASH_OUT,24773.86,C835769230,24773.86,0.0,C990236688,11003181.73,11027955.59,1
546,TRANSFER,1634229.02,C1678762755,1634229.02,0.0,C12936598,0.0,0.0,1
546,TRANSFER,105097.16,C41608153,105097.16,0.0,C119014048,0.0,0.0,1
546,CASH_OUT,1634229.02,C1728886980,1634229.02,0.0,C544429933,0.0,1634229.02,1
546,TRANSFER,352300.78,C561345972,0.0,0.0,C374489207,7117094.21,7469394.99,0
546,CASH_OUT,174321.07,C1050777855,0.0,0.0,C1277794381,2098345.6,2272666.67,0
546,TRANSFER,234012.22,C557786759,0.0,0.0,C1769893335,432639.39,666651.61,0
546,CASH_OUT,534158.52,C971904885,534158.52,0.0,C726333596,5156.57,539315.09,1
546,CASH_IN,178577.01,C2035983386,50684.0,229261.01,C1646537849,0.0,0.0,0
546,CASH_OUT,105097.16,C1066191297,105097.16,0.0,C1432077169,1965333.76,2070430.91,1
546,CASH_IN,206849.57,C1095062970,5517753.08,5724602.66,C83305769,313355.35,106505.78,0
546,CASH_IN,75381.27,C1413790400,19271571.38,19346952.65,C1215249622,2362895.95,2287514.68,0
546,CASH_IN,331017.62,C225277415,64748.0,395765.62,C1189272457,0.0,0.0,0
546,CASH_IN,17229.69,C579399607,3586858.66,3604088.35,C570753455,1580228.69,1562999.0,0
546,TRANSFER,158301.97,C1534103365,150873.09,0.0,C1271290213,1279377.68,1437679.64,0
546,CASH_OUT,274579.76,C1562990711,55987.0,0.0,C611491516,230801.98,505381.74,0
546,CASH_IN,74764.5,C916779753,39974.0,114738.5,C2005464128,453440.73,378676.23,0
546,CASH_IN,281128.57,C311152350,17271.0,298399.57,C1856040512,0.0,0.0,0
546,CASH_OUT,121221.73,C19786059,95372.0,0.0,C1296590413,130119.32,251341.05,0
546,CASH_OUT,134670.38,C1254476242,421941.0,287270.62,C1706586070,0.0,134670.38,0
546,CASH_OUT,61796.82,C528898218,0.0,0.0,C1674372940,437334.4,499131.22,0
546,PAYMENT,8766.24,C912745800,10130.0,1363.76,M18591874,0.0,0.0,0
546,PAYMENT,1320.83,C1808386191,10694.0,9373.17,M1916660895,0.0,0.0,0
546,TRANSFER,1890389.58,C1368492197,0.0,0.0,C1576434156,4340834.12,6231223.7,0
546,PAYMENT,19585.67,C1676812751,51372.0,31786.33,M1827589770,0.0,0.0,0
546,PAYMENT,4554.37,C565433397,0.0,0.0,M1646362412,0.0,0.0,0
546,PAYMENT,4449.56,C494463731,86690.33,82240.78,M510871199,0.0,0.0,0
546,CASH_OUT,32576.51,C566956365,0.0,0.0,C2083810689,310422.65,342999.16,0
546,PAYMENT,15236.73,C220542285,154.0,0.0,M1856472594,0.0,0.0,0
546,PAYMENT,11067.22,C1792818352,0.0,0.0,M1641435635,0.0,0.0,0
546,PAYMENT,32436.53,C279782920,0.0,0.0,M1801978812,0.0,0.0,0
546,PAYMENT,2458.71,C1932464294,0.0,0.0,M727583089,0.0,0.0,0
546,PAYMENT,9170.52,C947419564,142830.78,133660.26,M176159257,0.0,0.0,0
546,PAYMENT,27448.88,C1061168822,0.0,0.0,M60609006,0.0,0.0,0
546,PAYMENT,2888.22,C2095412635,0.0,0.0,M1156900295,0.0,0.0,0
546,PAYMENT,25124.83,C964661015,70031.0,44906.17,M598361712,0.0,0.0,0
546,TRANSFER,207356.56,C1826784334,498747.0,291390.44,C342707132,0.0,207356.56,0
546,CASH_IN,355948.6,C1376665013,10475419.67,10831368.27,C1274657927,1083937.0,727988.4,0
546,CASH_IN,211527.74,C140563499,666290.17,877817.91,C724489866,3429082.77,3217555.03,0
546,CASH_IN,108552.3,C1637591070,24114.0,132666.3,C417825916,284265.16,175712.86,0
546,CASH_IN,311583.95,C1766798393,3200798.54,3512382.48,C734277070,985095.05,673511.1,0
546,CASH_IN,217945.96,C1221329455,31078.0,249023.96,C248772860,1056915.03,838969.07,0
546,CASH_OUT,292831.11,C67363209,0.0,0.0,C1676791471,1405295.2,1698126.32,0
546,CASH_IN,27059.26,C1140712870,4782697.39,4809756.66,C263239858,456646.03,429586.77,0
546,CASH_IN,410228.68,C840405255,5071.0,415299.68,C1508016165,737473.33,327244.65,0
546,CASH_OUT,344688.19,C902844708,52058.0,0.0,C1142107540,5043652.7,5388340.89,0
546,TRANSFER,331099.56,C269621560,0.0,0.0,C259506218,452945.18,784044.74,0
546,TRANSFER,402171.69,C291548113,0.0,0.0,C113576500,1306631.21,1708802.9,0
546,CASH_OUT,99656.93,C387067753,99656.93,0.0,C258696334,0.0,99656.93,1
546,TRANSFER,534158.52,C1792498833,534158.52,0.0,C1687427333,0.0,0.0,1
546,PAYMENT,12409.36,C160892888,33319.0,20909.64,M695088897,0.0,0.0,0
546,PAYMENT,12519.2,C718605823,0.0,0.0,M60276236,0.0,0.0,0
546,PAYMENT,12237.0,C1243917452,0.0,0.0,M299986242,0.0,0.0,0
546,CASH_OUT,214155.93,C713501903,3206.0,0.0,C1172794389,0.0,214155.93,0
546,PAYMENT,3790.8,C1622730017,425190.0,421399.2,M1556473976,0.0,0.0,0
546,CASH_OUT,60917.76,C567774782,9033.0,0.0,C1927094996,3133003.48,3193921.24,0
546,CASH_OUT,304727.3,C348039729,0.0,0.0,C1575054130,3617775.64,3922502.94,0
546,CASH_OUT,151719.22,C1311423654,9926.55,0.0,C945619572,859024.77,1010743.98,0
546,CASH_OUT,41354.68,C1948016352,0.0,0.0,C1435439783,136227.79,177582.47,0
546,PAYMENT,5405.24,C1857376875,135374.0,129968.76,M2138068906,0.0,0.0,0
546,CASH_OUT,118408.79,C660238382,180.0,0.0,C705381280,0.0,118408.79,0
546,CASH_OUT,378357.26,C532366830,10848.0,0.0,C632523270,0.0,378357.26,0
546,TRANSFER,26436.42,C584652258,0.0,0.0,C726386719,278574.13,305010.56,0
546,CASH_OUT,4116.07,C61031357,0.0,0.0,C1162318315,232286.44,236402.51,0
546,PAYMENT,2720.18,C600071826,0.0,0.0,M182508803,0.0,0.0,0
546,TRANSFER,99656.93,C322712513,99656.93,0.0,C1339104095,0.0,0.0,1
546,CASH_OUT,81695.73,C1224030521,435225.11,353529.38,C339128334,457568.63,539264.36,0
547,CASH_OUT,594471.04,C1345990968,594471.04,0.0,C623395017,1788456.17,2382927.21,1
547,TRANSFER,594471.04,C1886207550,594471.04,0.0,C1120946694,0.0,0.0,1
547,TRANSFER,605342.04,C210996640,0.0,0.0,C466480886,5793584.52,6398926.55,0
547,CASH_IN,60945.14,C290654753,8535148.68,8596093.82,C635542584,386792.51,325847.36,0
547,CASH_OUT,86551.46,C2128065000,51366.0,0.0,C1817007270,791606.25,878157.71,0
547,CASH_IN,16514.99,C1715161984,11619287.28,11635802.27,C1463809678,907756.98,891241.99,0
547,PAYMENT,67917.02,C1368470982,51449.72,0.0,M751770358,0.0,0.0,0
547,PAYMENT,19423.17,C2010568454,190528.0,171104.83,M2009183140,0.0,0.0,0
547,PAYMENT,2184.72,C1835323920,0.0,0.0,M617955220,0.0,0.0,0
547,CASH_OUT,52167.36,C1171025901,0.0,0.0,C231102220,455316.38,507483.73,0
547,CASH_OUT,82102.47,C1720553550,121078.0,38975.53,C1436248234,0.0,82102.47,0
547,CASH_OUT,311515.6,C476052096,459877.0,148361.4,C639063504,0.0,311515.6,0
547,PAYMENT,3132.63,C489897274,0.0,0.0,M19903932,0.0,0.0,0
547,PAYMENT,13381.74,C1075960819,71871.0,58489.26,M1771094959,0.0,0.0,0
547,CASH_OUT,66432.57,C427933044,0.0,0.0,C1269609591,1436183.81,1502616.37,0
547,CASH_OUT,103583.85,C403771243,148553.05,44969.2,C1701114059,897005.0,1000588.85,0
547,CASH_OUT,400276.72,C656389518,400276.72,0.0,C1406926749,244756.45,645033.17,1
547,TRANSFER,400276.72,C1773081867,400276.72,0.0,C69800552,0.0,0.0,1
547,CASH_IN,37847.8,C1326577930,46080.0,83927.8,C1350224695,250315.41,212467.61,0
547,CASH_OUT,1139983.15,C992997855,1139983.15,0.0,C506708945,164063.15,1304046.31,1
547,TRANSFER,82764.07,C1547608919,82764.07,0.0,C165280484,0.0,0.0,1
547,PAYMENT,2979.94,C915305716,32774.0,29794.06,M551626744,0.0,0.0,0
547,TRANSFER,1139983.15,C666869003,1139983.15,0.0,C923969189,0.0,0.0,1
547,CASH_OUT,82764.07,C1026137221,82764.07,0.0,C1774300494,99601.89,182365.96,1
548,CASH_IN,3976.23,C745345260,115021.0,118997.23,C2003012305,155359.76,151383.53,0
548,CASH_OUT,78944.72,C36874860,202420.58,123475.86,C766514161,4626587.95,4705532.68,0
548,CASH_IN,84956.72,C205867781,21630.0,106586.72,C1294230831,0.0,0.0,0
548,PAYMENT,5134.15,C1639633009,8320.0,3185.85,M80681440,0.0,0.0,0
548,PAYMENT,3480.87,C858042194,38280.37,34799.5,M909080009,0.0,0.0,0
548,CASH_OUT,137132.67,C1148785789,101.0,0.0,C1835218165,535572.78,672705.45,0
548,PAYMENT,21340.64,C359639997,0.0,0.0,M1176491229,0.0,0.0,0
548,CASH_IN,423552.38,C329812424,1999087.43,2422639.81,C798261661,2052691.56,1629139.18,0
548,CASH_OUT,257055.71,C1642721823,36263.0,0.0,C777054439,0.0,257055.71,0
548,CASH_OUT,66922.8,C403133044,29958.0,0.0,C17593041,661536.73,728459.53,0
548,CASH_OUT,182847.74,C2099011836,0.0,0.0,C1503015165,297072.94,479920.68,0
548,PAYMENT,8672.12,C1427391011,887.3,0.0,M1020435005,0.0,0.0,0
548,PAYMENT,1988.77,C911961751,76251.0,74262.23,M152899783,0.0,0.0,0
548,PAYMENT,4104.15,C1923205617,2014.0,0.0,M1211912787,0.0,0.0,0
548,CASH_OUT,28801.73,C1999157082,0.0,0.0,C185462480,157110.16,185911.89,0
548,PAYMENT,16385.08,C834893731,89975.09,73590.01,M533847468,0.0,0.0,0
548,CASH_IN,110935.27,C857391932,153562.0,264497.27,C1277160825,236086.71,125151.44,0
548,CASH_OUT,55854.8,C323854272,17783.0,0.0,C379078490,81069.87,136924.68,0
548,PAYMENT,21258.37,C1587046566,0.0,0.0,M524193070,0.0,0.0,0
548,PAYMENT,15771.6,C86726150,11508.0,0.0,M1247112595,0.0,0.0,0
548,CASH_OUT,20586.55,C914781440,927909.0,907322.45,C28409973,4826473.91,4847060.46,0
548,CASH_OUT,165539.38,C1946823446,141631.0,0.0,C1077452946,0.0,165539.38,0
548,CASH_OUT,279874.83,C675125409,159898.22,0.0,C708016457,390505.55,670380.38,0
548,CASH_IN,24194.24,C1935350478,6431959.75,6456153.99,C14660633,2095145.94,2070951.7,0
548,CASH_IN,450353.87,C1120616701,197528.0,647881.87,C229305399,241489.87,0.0,0
548,CASH_OUT,47764.35,C1979011799,42054.0,0.0,C500310297,0.0,47764.35,0
548,TRANSFER,199665.18,C1675248715,0.0,0.0,C1257541539,11825517.28,12025182.46,0
548,PAYMENT,6681.8,C922501653,3455.36,0.0,M677250617,0.0,0.0,0
548,PAYMENT,17271.3,C486333721,0.0,0.0,M1946178338,0.0,0.0,0
548,PAYMENT,20302.76,C1561876996,34140.98,13838.23,M2038502632,0.0,0.0,0
548,CASH_IN,120019.83,C2075847633,2733577.5,2853597.33,C1667675932,249824.13,129804.3,0
548,CASH_IN,209920.1,C734493642,61057.0,270977.1,C1798636345,285059.42,75139.32,0
548,CASH_OUT,67192.14,C1230862073,115111.0,47918.86,C368208402,171175.1,238367.24,0
548,PAYMENT,15405.85,C1003309444,0.0,0.0,M229816438,0.0,0.0,0
548,CASH_OUT,126431.61,C956623325,126431.61,0.0,C143103274,1089215.22,1215646.84,1
548,TRANSFER,126431.61,C107421923,126431.61,0.0,C1049744431,0.0,0.0,1
548,PAYMENT,4594.65,C1426630990,17220.0,12625.35,M663645025,0.0,0.0,0
548,PAYMENT,9076.74,C574250945,0.0,0.0,M697417598,0.0,0.0,0
